Outer_iter,OnStarts_AvgTotalRewardInner,OnStarts_MeanPathDistance,OnStarts_AvgTotalRewardDist,GenGoal_frac_High rewards,OnStarts_MinFinalGoalDistance,GenGoal_frac_Other,OnStarts_FeasibilityRate,GenGoal_frac_Low rewards,Outer_Success,GenGoal_frac_Performance Variation,OnStarts_SuccessRate,GenGoal_frac_Good goals,OnStarts_AvgFinalGoalDistance,OnStarts_AvgInitGoalDistance,Outer_MeanRewards
300,0.0,8.23482451463,0.0,0.483516483516,0.150224180184,0.0,1.0,0.230769230769,0.577205882353,0.0,0.658783783784,0.285714285714,3.19874011872,8.78878599196,0.577205882353
301,0.0,7.75585924245,0.0,0.686046511628,0.154909295076,0.0,1.0,0.116279069767,0.610294117647,0.0,0.763803680982,0.197674418605,2.32409749099,8.26058166642,0.610294117647
302,0.0,7.81558985361,0.0,0.586206896552,0.146258376797,0.0,1.0,0.16091954023,0.594362745098,0.0,0.713846153846,0.252873563218,2.89663271062,8.41202206656,0.594362745098
303,0.0,8.06423046379,0.0,0.545454545455,0.157127145737,0.0,1.0,0.204545454545,0.567401960784,0.0,0.670926517572,0.25,3.17240555395,8.7922550765,0.567401960784
304,0.0,8.13465178428,0.0,0.515789473684,0.150690501449,0.0,1.0,0.284210526316,0.588235294118,0.0,0.608552631579,0.2,3.63752751417,8.79566266379,0.588235294118
305,0.0,7.78792005928,0.0,0.616161616162,0.149598238264,0.0,1.0,0.191919191919,0.609068627451,0.0,0.691394658754,0.191919191919,2.98300148808,8.79794560552,0.609068627451
306,0.0,8.00395567253,0.0,0.60824742268,0.153087528016,0.0,1.0,0.175257731959,0.566176470588,0.0,0.721362229102,0.216494845361,2.63103504347,8.86484396587,0.566176470588
307,0.0,7.7402501133,0.0,0.506329113924,0.159126043127,0.0,1.0,0.329113924051,0.552696078431,0.0,0.598006644518,0.164556962025,3.2002082694,8.330993022,0.552696078431
308,0.0,7.29950546623,0.0,0.534090909091,0.153697182134,0.0,1.0,0.295454545455,0.560049019608,0.0,0.597359735974,0.170454545455,2.73720461328,7.93256782116,0.560049019608
309,0.0,7.61760031296,0.0,0.441860465116,0.172382622992,0.0,1.0,0.348837209302,0.56862745098,0.0,0.546357615894,0.209302325581,3.65691763369,8.33547693101,0.56862745098
310,0.0,6.31372921556,0.0,0.457446808511,0.157664133621,0.0,1.0,0.382978723404,0.584558823529,0.0,0.558641975309,0.159574468085,2.59865948881,7.22871058707,0.584558823529
311,0.0,6.50245997261,0.0,0.505050505051,0.156085307036,0.0,1.0,0.252525252525,0.610294117647,0.0,0.641025641026,0.242424242424,3.29613546456,6.90888273538,0.610294117647
312,0.0,6.61874971759,0.0,0.580952380952,0.122260662819,0.0,1.0,0.295238095238,0.615196078431,0.0,0.628895184136,0.12380952381,3.57561180644,7.07234342329,0.615196078431
313,0.0,7.86378807942,0.0,0.517647058824,0.155350175209,0.0,1.0,0.317647058824,0.607843137255,0.0,0.557324840764,0.164705882353,4.15446938961,8.47111318103,0.607843137255
314,0.0,7.97199603837,0.0,0.431578947368,0.157051315793,0.0,1.0,0.368421052632,0.533088235294,0.0,0.582278481013,0.2,3.91445834521,8.79382745041,0.533088235294
315,0.0,7.28372323287,0.0,0.510869565217,0.172156691146,0.0,1.0,0.315217391304,0.524509803922,0.0,0.598746081505,0.173913043478,2.70860436208,8.33502005748,0.524509803922
316,0.0,8.13918294473,0.0,0.384615384615,0.166656170454,0.0,1.0,0.384615384615,0.542892156863,0.0,0.479452054795,0.230769230769,4.50241505137,8.79191693478,0.542892156863
317,0.0,8.30697306946,0.0,0.246753246753,0.1862959192,0.0,1.0,0.558441558442,0.525735294118,0.0,0.351449275362,0.194805194805,5.71883226539,8.79734648415,0.525735294118
318,0.0,8.28712802628,0.0,0.378048780488,0.183101869606,0.0,1.0,0.439024390244,0.517156862745,0.0,0.462068965517,0.182926829268,4.782108209,8.93292473564,0.517156862745
319,0.0,8.20050185548,0.0,0.463414634146,0.179439925613,0.0,1.0,0.268292682927,0.509803921569,0.0,0.572847682119,0.268292682927,3.76709212582,8.91520767654,0.509803921569
320,0.0,8.04371981669,0.0,0.454545454545,0.180903056923,0.0,1.0,0.363636363636,0.492647058824,0.0,0.537216828479,0.181818181818,4.12266232094,8.79037646328,0.492647058824
321,0.0,8.06707987783,0.0,0.329268292683,0.194409332112,0.0,1.0,0.451219512195,0.513480392157,0.0,0.462328767123,0.219512195122,4.71338890679,8.73106644431,0.513480392157
322,0.0,7.99887084104,0.0,0.446808510638,0.200034196368,0.0,1.0,0.297872340426,0.53431372549,0.0,0.514376996805,0.255319148936,4.37233317321,8.88761611768,0.53431372549
323,0.0,7.43603587661,0.0,0.365853658537,0.20250188221,0.0,1.0,0.414634146341,0.560049019608,0.0,0.461538461538,0.219512195122,4.26285068639,8.11013250221,0.560049019608
324,0.0,7.05099923405,0.0,0.60396039604,0.19302972459,0.0,1.0,0.188118811881,0.606617647059,0.0,0.701149425287,0.207920792079,2.85896662968,8.00713871806,0.606617647059
325,0.0,7.19251191381,0.0,0.606060606061,0.184741205306,0.0,1.0,0.161616161616,0.601715686275,0.0,0.719298245614,0.232323232323,2.74597689986,7.93795684232,0.601715686275
326,0.0,7.36086771077,0.0,0.476744186047,0.191747960576,0.0,1.0,0.279069767442,0.607843137255,0.0,0.587692307692,0.244186046512,3.90346825699,8.04038917526,0.607843137255
327,0.0,7.48879382086,0.0,0.489583333333,0.187563452488,0.0,1.0,0.3125,0.601715686275,0.0,0.58282208589,0.197916666667,3.96036246218,8.22837589121,0.601715686275
328,0.0,7.5154711587,0.0,0.632653061224,0.185081584881,0.0,1.0,0.234693877551,0.605392156863,0.0,0.689655172414,0.132653061224,2.98039907853,8.4249893199,0.605392156863
329,0.0,7.99960415792,0.0,0.6,0.179335014404,0.0,1.0,0.242105263158,0.569852941176,0.0,0.688622754491,0.157894736842,2.99022277782,8.92718105241,0.569852941176
330,0.0,8.11472153552,0.0,0.578947368421,0.179927278719,0.0,1.0,0.221052631579,0.607843137255,0.0,0.722222222222,0.2,2.62732543715,8.94595932472,0.607843137255
331,0.0,7.94550233943,0.0,0.597826086957,0.173486813765,0.0,1.0,0.239130434783,0.606617647059,0.0,0.677115987461,0.163043478261,2.90354709393,8.6915686007,0.606617647059
332,0.0,7.99629751885,0.0,0.483146067416,0.174235390804,0.0,1.0,0.292134831461,0.604166666667,0.0,0.619496855346,0.224719101124,3.65882820588,8.68079086131,0.604166666667
333,0.0,7.91669848372,0.0,0.565217391304,0.175033277844,0.0,1.0,0.260869565217,0.604166666667,0.0,0.675595238095,0.173913043478,3.21616700647,8.80214915913,0.604166666667
334,0.0,7.98775167054,0.0,0.504761904762,0.175945600789,0.0,1.0,0.32380952381,0.605392156863,0.0,0.588235294118,0.171428571429,4.08163101264,8.98436660643,0.605392156863
335,0.0,7.87002782278,0.0,0.646464646465,0.177825187401,0.0,1.0,0.242424242424,0.610294117647,0.0,0.663793103448,0.111111111111,3.30774409379,9.01260693296,0.610294117647
336,0.0,8.04435399157,0.0,0.619047619048,0.174914371939,0.0,1.0,0.133333333333,0.601715686275,0.0,0.71511627907,0.247619047619,2.81744217174,9.07059328482,0.601715686275
337,0.0,7.91116756747,0.0,0.60396039604,0.173299977256,0.0,1.0,0.178217821782,0.561274509804,0.0,0.737142857143,0.217821782178,2.52231831888,8.97611630885,0.561274509804
338,0.0,7.67034069999,0.0,0.554455445545,0.176662745322,0.0,1.0,0.188118811881,0.605392156863,0.0,0.69616519174,0.257425742574,2.7796621129,8.58175393352,0.605392156863
339,0.0,7.4072196488,0.0,0.603603603604,0.181063483312,0.0,1.0,0.207207207207,0.610294117647,0.0,0.737967914439,0.189189189189,2.44190926284,8.50682742406,0.610294117647
340,0.0,8.00938951804,0.0,0.60396039604,0.171491890674,0.0,1.0,0.128712871287,0.613970588235,0.0,0.713888888889,0.267326732673,2.64348020848,9.16403056351,0.613970588235
341,0.0,7.80129673479,0.0,0.611650485437,0.170630520508,0.0,1.0,0.165048543689,0.611519607843,0.0,0.768595041322,0.223300970874,2.30515526882,8.9295094937,0.611519607843
342,0.0,7.74335202762,0.0,0.733333333333,0.161626289088,0.0,1.0,0.0916666666667,0.611519607843,0.0,0.835,0.175,1.67688169555,9.36593976346,0.611519607843
343,0.0,7.74127660706,0.0,0.640350877193,0.170736985059,0.0,1.0,0.175438596491,0.615196078431,0.0,0.750670241287,0.184210526316,2.39411670927,8.90880777489,0.615196078431
344,0.0,7.9166976841,0.0,0.621359223301,0.169310463651,0.0,1.0,0.203883495146,0.595588235294,0.0,0.709141274238,0.174757281553,2.87054450109,8.95738373935,0.595588235294
345,0.0,7.79186384965,0.0,0.648148148148,0.169838700997,0.0,1.0,0.194444444444,0.591911764706,0.0,0.725274725275,0.157407407407,2.77067397216,8.94741220116,0.591911764706
346,0.0,7.79455151974,0.0,0.69387755102,0.167873374821,0.0,1.0,0.163265306122,0.615196078431,0.0,0.79674796748,0.142857142857,1.97436599907,9.01862548155,0.615196078431
347,0.0,8.06244565853,0.0,0.571428571429,0.161852853555,0.0,1.0,0.30612244898,0.615196078431,0.0,0.635014836795,0.122448979592,3.44322643819,9.05870774001,0.615196078431
348,0.0,7.9942037423,0.0,0.585858585859,0.165217407027,0.0,1.0,0.232323232323,0.579656862745,0.0,0.658536585366,0.181818181818,3.12178987134,8.94705077424,0.579656862745
349,0.0,7.70254179154,0.0,0.5,0.16398043012,0.0,1.0,0.4,0.588235294118,0.0,0.557993730408,0.1,3.81613560697,8.40110521533,0.588235294118
350,0.0,7.08881501703,0.0,0.516853932584,0.164769646379,0.0,1.0,0.337078651685,0.617647058824,0.0,0.550769230769,0.14606741573,3.65103088112,7.79924073702,0.617647058824
351,0.0,4.54258961746,0.0,0.835365853659,0.157204729601,0.0,1.0,0.0792682926829,0.613970588235,0.0,0.866666666667,0.0853658536585,1.46592405761,5.16873846838,0.613970588235
352,0.0,8.02100569419,0.0,0.536842105263,0.168960710413,0.0,1.0,0.315789473684,0.537990196078,0.0,0.617210682493,0.147368421053,3.57052364697,8.95959719438,0.537990196078
353,0.0,7.60533679364,0.0,0.510869565217,0.162662593891,0.0,1.0,0.315217391304,0.497549019608,0.0,0.574132492114,0.173913043478,3.27357292869,8.38194109677,0.497549019608
354,0.0,7.48770827514,0.0,0.581632653061,0.0532998439773,0.0,1.0,0.265306122449,0.574754901961,0.0,0.628242074928,0.15306122449,3.52489281476,8.28105923981,0.574754901961
355,0.0,7.55063570627,0.0,0.510638297872,0.162016346971,0.0,1.0,0.329787234043,0.583333333333,0.0,0.619760479042,0.159574468085,3.39120928064,8.43357606836,0.583333333333
356,0.0,7.31330084723,0.0,0.633027522936,0.170741186812,0.0,1.0,0.183486238532,0.599264705882,0.0,0.739130434783,0.183486238532,2.57016013083,8.64944281137,0.599264705882
357,0.0,7.88588648649,0.0,0.514285714286,0.166523689294,0.0,1.0,0.285714285714,0.604166666667,0.0,0.635014836795,0.2,3.64056804726,8.79231200615,0.604166666667
358,0.0,8.08373600668,0.0,0.56,0.166632564598,0.0,1.0,0.27,0.607843137255,0.0,0.639296187683,0.17,3.59780022404,9.00110833346,0.607843137255
359,0.0,8.08943531195,0.0,0.614678899083,0.165704110776,0.0,1.0,0.220183486239,0.561274509804,0.0,0.704871060172,0.165137614679,2.95942626593,9.16451316661,0.561274509804
360,0.0,7.4994472683,0.0,0.570093457944,0.175559839217,0.0,1.0,0.233644859813,0.583333333333,0.0,0.668555240793,0.196261682243,3.17992896683,8.49704660185,0.583333333333
361,0.0,8.03262853495,0.0,0.444444444444,0.171666568972,0.0,1.0,0.333333333333,0.558823529412,0.0,0.528481012658,0.222222222222,4.20902643451,8.96059167425,0.558823529412
362,0.0,6.88772241416,0.0,0.480392156863,0.0665835229099,0.0,1.0,0.235294117647,0.573529411765,0.0,0.617647058824,0.28431372549,3.17947574388,7.92116607486,0.573529411765
363,0.0,6.00160293914,0.0,0.666666666667,0.17296242669,0.0,1.0,0.153153153153,0.589460784314,0.0,0.706766917293,0.18018018018,2.53130268607,7.23176281567,0.589460784314
364,0.0,6.45778857311,0.0,0.835714285714,0.175329240233,0.0,1.0,0.0571428571429,0.604166666667,0.0,0.856502242152,0.107142857143,1.56302448647,8.2630829169,0.604166666667
365,0.0,7.63231338873,0.0,0.537037037037,0.170966473509,0.0,1.0,0.277777777778,0.602941176471,0.0,0.655172413793,0.185185185185,3.43103311161,8.90564987073,0.602941176471
366,0.0,8.13822079915,0.0,0.479166666667,0.175491723737,0.0,1.0,0.239583333333,0.583333333333,0.0,0.62,0.28125,3.7416079526,9.26284681351,0.583333333333
367,0.0,8.06357196486,0.0,0.505376344086,0.173137797118,0.0,1.0,0.344086021505,0.575980392157,0.0,0.5625,0.150537634409,4.20773669505,9.0619230639,0.575980392157
368,0.0,7.76388677799,0.0,0.514285714286,0.177695865888,0.0,1.0,0.257142857143,0.564950980392,0.0,0.632596685083,0.228571428571,3.64916749884,9.02965248648,0.564950980392
369,0.0,7.92976425258,0.0,0.404255319149,0.182513001683,0.0,1.0,0.287234042553,0.571078431373,0.0,0.563049853372,0.308510638298,4.19001619753,9.16912310701,0.571078431373
370,0.0,7.55701232189,0.0,0.617647058824,0.178279572433,0.0,1.0,0.205882352941,0.569852941176,0.0,0.683923705722,0.176470588235,2.93366296259,8.9660371676,0.569852941176
371,0.0,7.926340422,0.0,0.660377358491,0.176868425272,0.0,1.0,0.207547169811,0.585784313725,0.0,0.713091922006,0.132075471698,2.73595036656,9.55329256097,0.585784313725
372,0.0,8.25355715809,0.0,0.474226804124,0.173912264713,0.0,1.0,0.257731958763,0.55637254902,0.0,0.633540372671,0.268041237113,3.16585373941,9.62073883717,0.55637254902
373,0.0,8.28456528026,0.0,0.587628865979,0.195172732463,0.0,1.0,0.288659793814,0.59068627451,0.0,0.631578947368,0.123711340206,3.19516146172,9.57754795882,0.59068627451
374,0.0,7.90668852236,0.0,0.515789473684,0.186263817329,0.0,1.0,0.294736842105,0.591911764706,0.0,0.666666666667,0.189473684211,3.21409391945,9.31470454902,0.591911764706
375,0.0,8.14664033533,0.0,0.515463917526,0.186226736125,0.0,1.0,0.237113402062,0.589460784314,0.0,0.620178041543,0.247422680412,3.54527693313,9.30002358218,0.589460784314
376,0.0,7.44168749999,0.0,0.675925925926,0.186469989594,0.0,1.0,0.157407407407,0.613970588235,0.0,0.723860589812,0.166666666667,2.71086631076,8.77183626233,0.613970588235
377,0.0,7.09626222494,0.0,0.651785714286,0.181950361399,0.0,1.0,0.223214285714,0.602941176471,0.0,0.713197969543,0.125,2.85295579787,8.31636405784,0.602941176471
378,0.0,7.91438325611,0.0,0.5,0.182800175106,0.0,1.0,0.263636363636,0.589460784314,0.0,0.628571428571,0.236363636364,3.58660755017,8.98888223488,0.589460784314
379,0.0,7.99373248251,0.0,0.634615384615,0.17672734471,0.0,1.0,0.211538461538,0.594362745098,0.0,0.683908045977,0.153846153846,3.05457516379,9.16830521203,0.594362745098
380,0.0,8.18392058954,0.0,0.341176470588,0.181454095285,0.0,1.0,0.447058823529,0.572303921569,0.0,0.447368421053,0.211764705882,5.11981118016,9.0034486958,0.572303921569
381,0.0,7.16792236824,0.0,0.454545454545,0.183200796141,0.0,1.0,0.40404040404,0.552696078431,0.0,0.547169811321,0.141414141414,3.20950506932,8.21043739302,0.552696078431
382,0.0,7.87898322789,0.0,0.477777777778,0.193760586976,0.0,1.0,0.344444444444,0.536764705882,0.0,0.570093457944,0.177777777778,3.78888464256,8.87044930155,0.536764705882
383,0.0,7.72380688235,0.0,0.494252873563,0.195723103066,0.0,1.0,0.310344827586,0.566176470588,0.0,0.595015576324,0.195402298851,3.6746177492,8.61909378211,0.566176470588
384,0.0,6.58854600912,0.0,0.582524271845,0.203330264024,0.0,1.0,0.31067961165,0.593137254902,0.0,0.6391184573,0.106796116505,3.43571785725,7.43647771556,0.593137254902
385,0.0,7.81269059699,0.0,0.588888888889,0.193245325523,0.0,1.0,0.311111111111,0.583333333333,0.0,0.619760479042,0.1,3.60136620702,8.93572948516,0.583333333333
386,0.0,7.52574681079,0.0,0.447058823529,0.197436174369,0.0,1.0,0.376470588235,0.557598039216,0.0,0.55625,0.176470588235,3.83801195329,8.45478996744,0.557598039216
387,0.0,5.75678693067,0.0,0.494949494949,0.207244875918,0.0,1.0,0.434343434343,0.571078431373,0.0,0.515432098765,0.0707070707071,2.47705384811,6.76482087027,0.571078431373
388,0.0,6.06455435098,0.0,0.716666666667,0.212698399286,0.0,1.0,0.133333333333,0.582107843137,0.0,0.773955773956,0.15,1.89251844052,6.9574358788,0.582107843137
389,0.0,6.78306278046,0.0,0.673267326733,0.17078174032,0.0,1.0,0.19801980198,0.594362745098,0.0,0.695652173913,0.128712871287,2.376980582,7.70411712613,0.594362745098
390,0.0,7.30487317843,0.0,0.567010309278,0.202358384958,0.0,1.0,0.144329896907,0.598039215686,0.0,0.703264094955,0.288659793814,2.7233061042,8.14836626175,0.598039215686
391,0.0,7.32849490643,0.0,0.578947368421,0.192739250651,0.0,1.0,0.263157894737,0.606617647059,0.0,0.656534954407,0.157894736842,3.21968408047,8.23864892054,0.606617647059
392,0.0,7.72616971179,0.0,0.595744680851,0.193715933209,0.0,1.0,0.202127659574,0.598039215686,0.0,0.69298245614,0.202127659574,2.81859746178,8.83428694595,0.598039215686
393,0.0,7.79337375266,0.0,0.527472527473,0.199305951266,0.0,1.0,0.230769230769,0.550245098039,0.0,0.6625,0.241758241758,2.95084757513,8.86773707187,0.550245098039
394,0.0,7.53238976776,0.0,0.489361702128,0.198705534527,0.0,1.0,0.265957446809,0.564950980392,0.0,0.636904761905,0.244680851064,2.97514586066,8.59890083425,0.564950980392
395,0.0,7.44967553842,0.0,0.556701030928,0.192987908863,0.0,1.0,0.237113402062,0.550245098039,0.0,0.672413793103,0.20618556701,3.04947098016,8.49937649616,0.550245098039
396,0.0,6.96045193873,0.0,0.548076923077,0.192638242596,0.0,1.0,0.278846153846,0.59681372549,0.0,0.650568181818,0.173076923077,3.21673981073,7.82439364762,0.59681372549
397,0.0,7.33783575066,0.0,0.688679245283,0.184566244579,0.0,1.0,0.216981132075,0.601715686275,0.0,0.736111111111,0.0943396226415,2.58039515983,8.44854358149,0.601715686275
398,0.0,7.63809406601,0.0,0.609523809524,0.18134889624,0.0,1.0,0.266666666667,0.549019607843,0.0,0.628985507246,0.12380952381,3.29018067678,8.76941880995,0.549019607843
399,0.0,5.92849543773,0.0,0.586538461538,0.184529211458,0.0,1.0,0.173076923077,0.613970588235,0.0,0.715789473684,0.240384615385,2.2676801199,6.75455249785,0.613970588235
